league,player_id,salary,season,season_end,season_start,team
NBA,millean02,"9,366,666 ",2007-08,2008,2007,Philadelphia 76ers
NBA,millean02,"10,333,334 ",2008-09,2009,2008,Philadelphia 76ers
NBA,millean02,"6,730,800 ",2009-10,2010,2009,Portland Trail Blazers
NBA,millean02,"7,269,264 ",2010-11,2011,2010,Portland Trail Blazers
NBA,millean02,"7,807,728 ",2011-12,2012,2011,Denver Nuggets
NBA,millean02,"5,000,000 ",2012-13,2013,2012,Denver Nuggets
NBA,millean02,"5,000,000 ",2013-14,2014,2013,Denver Nuggets
NBA,millean02,"4,625,000 ",2014-15,2015,2014,Sacramento Kings
NBA,millean02,"1,499,187 ",2015-16,2016,2015,Minnesota Timberwolves
NBA,millean02,"396,844 ",2015-16,2016,2015,San Antonio Spurs
NBA,millean01,"150,000 ",1994-95,1995,1994,Los Angeles Lakers
NBA,millean01,"550,000 ",1995-96,1996,1995,Los Angeles Lakers
NBA,millean01,"272,250 ",1997-98,1998,1997,Atlanta Hawks
NBA,millean01,"475,000 ",1998-99,1999,1998,Houston Rockets
NBA,millean01,"30,000 ",1999-00,2000,1999,Houston Rockets
NBA,millean01,"40,000 ",2000-01,2001,2000,Atlanta Hawks
NBA,millean01,"34,118 ",2004-05,2005,2004,Atlanta Hawks
NBA,millebr01,"287,500 ",1998-99,1999,1998,Charlotte Hornets
NBA,millebr01,"385,000 ",1999-00,2000,1999,Charlotte Hornets
NBA,millebr01,"4,000,000 ",2000-01,2001,2000,Chicago Bulls
NBA,millebr01,"4,400,000 ",2001-02,2002,2001,Chicago Bulls
NBA,millebr01,"4,800,000 ",2002-03,2003,2002,Indiana Pacers
NBA,millebr01,"7,000,000 ",2003-04,2004,2003,Sacramento Kings
NBA,millebr01,"7,875,000 ",2004-05,2005,2004,Sacramento Kings
NBA,millebr01,"8,750,000 ",2005-06,2006,2005,Sacramento Kings
NBA,millebr01,"9,625,000 ",2006-07,2007,2006,Sacramento Kings
NBA,millebr01,"10,500,000 ",2007-08,2008,2007,Sacramento Kings
NBA,millebr01,"11,375,000 ",2008-09,2009,2008,Chicago Bulls
NBA,millebr01,"12,250,000 ",2009-10,2010,2009,Chicago Bulls
NBA,millebr01,"4,400,000 ",2010-11,2011,2010,Houston Rockets
NBA,millebr01,"4,752,000 ",2011-12,2012,2011,Minnesota Timberwolves
NBA,millebr01,"848,000 ",2012-13,2013,2012,Phoenix Suns
NBA,milleda01,"473,604 ",2012-13,2013,2012,New Orleans Hornets
NBA,milleda01,"788,872 ",2013-14,2014,2013,New Orleans Pelicans
NBA,milleda01,"400,000 ",2014-15,2015,2014,New Orleans Pelicans
NBA,milleda01,"2,100,000 ",2017-18,2018,2017,New Orleans Pelicans
NBA,millemi01,"2,320,080 ",2000-01,2001,2000,Orlando Magic
NBA,millemi01,"2,494,080 ",2001-02,2002,2001,Orlando Magic
NBA,millemi01,"2,668,080 ",2002-03,2003,2002,Orlando Magic
NBA,millemi01,"3,380,457 ",2003-04,2004,2003,Memphis Grizzlies
NBA,millemi01,"6,000,000 ",2004-05,2005,2004,Memphis Grizzlies
NBA,millemi01,"6,750,000 ",2005-06,2006,2005,Memphis Grizzlies
NBA,millemi01,"7,623,813 ",2006-07,2007,2006,Memphis Grizzlies
NBA,millemi01,"8,376,194 ",2007-08,2008,2007,Memphis Grizzlies
NBA,millemi01,"9,028,575 ",2008-09,2009,2008,Minnesota Timberwolves
NBA,millemi01,"9,750,000 ",2009-10,2010,2009,Washington Wizards
NBA,millemi01,"5,000,000 ",2010-11,2011,2010,Miami Heat
NBA,millemi01,"5,400,000 ",2011-12,2012,2011,Miami Heat
NBA,millemi01,"5,800,000 ",2012-13,2013,2012,Miami Heat
NBA,millemi01,"1,399,507 ",2013-14,2014,2013,Memphis Grizzlies
NBA,millemi01,"6,600,000 ",2014-15,2015,2014,Miami Heat
NBA,millemi01,"2,732,000 ",2014-15,2015,2014,Cleveland Cavaliers
NBA,millemi01,"2,854,940 ",2015-16,2016,2015,Portland Trail Blazers
NBA,millemi01,"1,499,187 ",2015-16,2016,2015,Denver Nuggets
NBA,millemi01,"3,500,000 ",2016-17,2017,2016,Denver Nuggets
NBA,milleol01,"517,000 ",1992-93,1993,1992,Phoenix Suns
NBA,milleol01,"672,000 ",1993-94,1994,1993,Phoenix Suns
NBA,milleol01,"1,540,000 ",1994-95,1995,1994,Detroit Pistons
NBA,milleol01,"2,372,000 ",1995-96,1996,1995,Toronto Raptors
NBA,milleol01,"247,500 ",1996-97,1997,1996,Dallas Mavericks
NBA,milleol01,"600,000 ",1998-99,1999,1998,Sacramento Kings
NBA,milleol01,"510,000 ",1999-00,2000,1999,Phoenix Suns
NBA,milleol01,"686,838 ",2003-04,2004,2003,Minnesota Timberwolves
NBA,millequ01,"473,604 ",2012-13,2013,2012,Denver Nuggets
NBA,millequ01,"788,872 ",2013-14,2014,2013,Denver Nuggets
NBA,millequ01,"150,000 ",2014-15,2015,2014,Denver Nuggets
NBA,millequ01,"107,676 ",2014-15,2015,2014,Sacramento Kings
NBA,millequ01,"107,676 ",2014-15,2015,2014,Detroit Pistons
NBA,millequ01,"50,000 ",2015-16,2016,2015,Brooklyn Nets
NBA,millere01,"254,000 ",1987-88,1988,1987,Indiana Pacers
NBA,millere01,"404,000 ",1988-89,1989,1988,Indiana Pacers
NBA,millere01,"654,000 ",1990-91,1991,1990,Indiana Pacers
NBA,millere01,"3,211,000 ",1991-92,1992,1991,Indiana Pacers
NBA,millere01,"3,211,000 ",1992-93,1993,1992,Indiana Pacers
NBA,millere01,"3,011,000 ",1993-94,1994,1993,Indiana Pacers
NBA,millere01,"3,210,500 ",1994-95,1995,1994,Indiana Pacers
NBA,millere01,"3,211,000 ",1995-96,1996,1995,Indiana Pacers
NBA,millere01,"11,250,000 ",1996-97,1997,1996,Indiana Pacers
NBA,millere01,"9,031,850 ",1997-98,1998,1997,Indiana Pacers
NBA,millere01,"6,781,000 ",1998-99,1999,1998,Indiana Pacers
NBA,millere01,"9,031,850 ",1999-00,2000,1999,Indiana Pacers
NBA,millere01,"10,670,000 ",2000-01,2001,2000,Indiana Pacers
NBA,millere01,"12,045,075 ",2001-02,2002,2001,Indiana Pacers
NBA,millere01,"12,046,473 ",2002-03,2003,2002,Indiana Pacers
NBA,millere01,"5,000,000 ",2003-04,2004,2003,Indiana Pacers
NBA,millere01,"5,500,000 ",2004-05,2005,2004,Indiana Pacers
NBA,millere01,"6,000,000 ",2005-06,2006,2005,Indiana Pacers
NBA,millsch01,"650,000 ",1993-94,1994,1993,Cleveland Cavaliers
NBA,millsch01,"845,000 ",1994-95,1995,1994,Cleveland Cavaliers
NBA,millsch01,"1,040,000 ",1995-96,1996,1995,Cleveland Cavaliers
NBA,millsch01,"1,235,000 ",1996-97,1997,1996,Cleveland Cavaliers
NBA,millsch01,"3,000,000 ",1997-98,1998,1997,New York Knicks
NBA,millsch01,"3,600,000 ",1998-99,1999,1998,Golden State Warriors
NBA,millsch01,"4,200,000 ",1999-00,2000,1999,Golden State Warriors
NBA,millsch01,"4,800,000 ",2000-01,2001,2000,Golden State Warriors
NBA,millsch01,"5,400,000 ",2001-02,2002,2001,Golden State Warriors
NBA,millsch01,"6,000,000 ",2002-03,2003,2002,Golden State Warriors
NBA,millsch01,"6,600,000 ",2003-04,2004,2003,Boston Celtics
NBA,millspa02,"457,588 ",2009-10,2010,2009,Portland Trail Blazers
NBA,millspa02,"937,195 ",2010-11,2011,2010,Portland Trail Blazers
NBA,millspa02,"1,085,120 ",2012-13,2013,2012,San Antonio Spurs
NBA,millspa02,"1,133,950 ",2013-14,2014,2013,San Antonio Spurs
NBA,millspa02,"3,842,105 ",2014-15,2015,2014,San Antonio Spurs
NBA,millspa02,"3,578,947 ",2015-16,2016,2015,San Antonio Spurs
NBA,millspa02,"3,578,948 ",2016-17,2017,2016,San Antonio Spurs
NBA,millspa02,"10,714,286 ",2017-18,2018,2017,San Antonio Spurs
NBA,millste01,"600,000 ",1990-91,1991,1990,New Jersey Nets
NBA,millste01,"850,000 ",1991-92,1992,1991,New Jersey Nets
NBA,millste01,"1,337,000 ",1992-93,1993,1992,Detroit Pistons
NBA,millste01,"1,614,000 ",1993-94,1994,1993,Detroit Pistons
NBA,millste01,"1,897,000 ",1994-95,1995,1994,Detroit Pistons
NBA,millste01,"2,177,000 ",1995-96,1996,1995,Detroit Pistons
NBA,millste01,"2,457,000 ",1996-97,1997,1996,Detroit Pistons
NBA,millste01,"1,000,000 ",1997-98,1998,1997,Miami Heat
NBA,millste01,"1,145,000 ",1998-99,1999,1998,Miami Heat
NBA,millste01,"510,000 ",1999-00,2000,1999,Detroit Pistons
NBA,millste01,"1,400,000 ",2000-01,2001,2000,Dallas Mavericks
NBA,millste01,"1,000,000 ",2000-01,2001,2000,Indiana Pacers
NBA,millsel01,"241,731 ",2014-15,2015,2014,Utah Jazz
NBA,millsel01,"362,878 ",2015-16,2016,2015,Utah Jazz
NBA,millsel01,"23,069 ",2016-17,2017,2016,Phoenix Suns
NBA,millspa01,"625,000 ",2006-07,2007,2006,Utah Jazz
NBA,millspa01,"687,456 ",2007-08,2008,2007,Utah Jazz
NBA,millspa01,"797,581 ",2008-09,2009,2008,Utah Jazz
NBA,millspa01,"7,692,932 ",2009-10,2010,2009,Utah Jazz
NBA,millspa01,"7,600,000 ",2010-11,2011,2010,Utah Jazz
NBA,millspa01,"8,103,435 ",2011-12,2012,2011,Utah Jazz
NBA,millspa01,"8,603,633 ",2012-13,2013,2012,Utah Jazz
NBA,millspa01,"9,500,000 ",2013-14,2014,2013,Atlanta Hawks
NBA,millspa01,"9,500,000 ",2014-15,2015,2014,Atlanta Hawks
NBA,millspa01,"19,000,000 ",2015-16,2016,2015,Atlanta Hawks
NBA,millspa01,"20,072,033 ",2016-17,2017,2016,Atlanta Hawks
NBA,millspa01,"31,269,231 ",2017-18,2018,2017,Denver Nuggets
NBA,minerha01,"912,000 ",1992-93,1993,1992,Miami Heat
NBA,minerha01,"1,186,000 ",1993-94,1994,1993,Miami Heat
NBA,minerha01,"1,459,000 ",1994-95,1995,1994,Miami Heat
NBA,minerha01,"1,733,000 ",1995-96,1996,1995,Cleveland Cavaliers
NBA,mingya01,"3,858,240 ",2002-03,2003,2002,Houston Rockets
NBA,mingya01,"4,147,560 ",2003-04,2004,2003,Houston Rockets
NBA,mingya01,"4,436,880 ",2004-05,2005,2004,Houston Rockets
NBA,mingya01,"5,594,906 ",2005-06,2006,2005,Houston Rockets
NBA,mingya01,"12,455,000 ",2006-07,2007,2006,Houston Rockets
NBA,mingya01,"13,762,775 ",2007-08,2008,2007,Houston Rockets
NBA,mingya01,"15,070,550 ",2008-09,2009,2008,Houston Rockets
NBA,mingya01,"16,378,325 ",2009-10,2010,2009,Houston Rockets
NBA,mingya01,"17,686,100 ",2010-11,2011,2010,Houston Rockets
NBA,minnidi01,"75,000 ",1985-86,1986,1985,Cleveland Cavaliers
NBA,minnidi01,"100,000 ",1987-88,1988,1987,Boston Celtics
NBA,minorgr01,"250,000 ",1994-95,1995,1994,Boston Celtics
NBA,minorgr01,"325,000 ",1995-96,1996,1995,Boston Celtics
NBA,minorgr01,"1,800,000 ",1996-97,1997,1996,Boston Celtics
NBA,minorgr01,"2,160,000 ",1997-98,1998,1997,Boston Celtics
NBA,minorgr01,"2,520,000 ",1998-99,1999,1998,Boston Celtics
NBA,minorgr01,"2,880,000 ",1999-00,2000,1999,Boston Celtics
NBA,minorgr01,"3,240,000 ",2000-01,2001,2000,Boston Celtics
NBA,mirotni01,"5,305,000 ",2014-15,2015,2014,Chicago Bulls
NBA,mirotni01,"5,543,725 ",2015-16,2016,2015,Chicago Bulls
NBA,mirotni01,"5,782,450 ",2016-17,2017,2016,Chicago Bulls
NBA,mirotni01,"12,500,000 ",2017-18,2018,2017,New Orleans Pelicans
NBA,miskija01,"15,982 ",1999-00,2000,1999,Charlotte Hornets
NBA,mitchdo01,"2,621,280 ",2017-18,2018,2017,Utah Jazz
NBA,mitchmi01,"790,000 ",1984-85,1985,1984,San Antonio Spurs
NBA,mitchmi01,"700,000 ",1985-86,1986,1985,San Antonio Spurs
NBA,mitchmi01,"750,000 ",1987-88,1988,1987,San Antonio Spurs
NBA,mitchsa01,"500,000 ",1990-91,1991,1990,Minnesota Timberwolves
NBA,mitchsa01,"630,000 ",1991-92,1992,1991,Minnesota Timberwolves
NBA,mitchsa01,"575,000 ",1992-93,1993,1992,Indiana Pacers
NBA,mitchsa01,"715,000 ",1993-94,1994,1993,Indiana Pacers
NBA,mitchsa01,"850,000 ",1994-95,1995,1994,Indiana Pacers
NBA,mitchsa01,"1,000,000 ",1995-96,1996,1995,Minnesota Timberwolves
NBA,mitchsa01,"1,200,000 ",1996-97,1997,1996,Minnesota Timberwolves
NBA,mitchsa01,"1,400,000 ",1997-98,1998,1997,Minnesota Timberwolves
NBA,mitchsa01,"2,000,000 ",1999-00,2000,1999,Minnesota Timberwolves
NBA,mitchsa01,"2,370,000 ",2000-01,2001,2000,Minnesota Timberwolves
NBA,mitchsa01,"1,000,000 ",2001-02,2002,2001,Minnesota Timberwolves
NBA,mitchto02,"816,482 ",2014-15,2015,2014,Phoenix Suns
NBA,moblecu01,"287,500 ",1998-99,1999,1998,Houston Rockets
NBA,moblecu01,"385,000 ",1999-00,2000,1999,Houston Rockets
NBA,moblecu01,"3,920,000 ",2000-01,2001,2000,Houston Rockets
NBA,moblecu01,"4,413,375 ",2001-02,2002,2001,Houston Rockets
NBA,moblecu01,"4,903,750 ",2002-03,2003,2002,Houston Rockets
NBA,moblecu01,"5,394,125 ",2003-04,2004,2003,Houston Rockets
NBA,moblecu01,"5,884,500 ",2004-05,2005,2004,Orlando Magic
NBA,moblecu01,"7,200,000 ",2005-06,2006,2005,Los Angeles Clippers
NBA,moblecu01,"8,125,000 ",2006-07,2007,2006,Los Angeles Clippers
NBA,moblecu01,"8,350,000 ",2007-08,2008,2007,Los Angeles Clippers
NBA,moblecu01,"9,100,000 ",2008-09,2009,2008,New York Knicks
NBA,moblecu01,"9,500,000 ",2009-10,2010,2009,New York Knicks
NBA,mobleer01,"620,000 ",1994-95,1995,1994,Milwaukee Bucks
NBA,mobleer01,"1,328,000 ",1995-96,1996,1995,Vancouver Grizzlies
NBA,mobleer01,"992,000 ",1996-97,1997,1996,Vancouver Grizzlies
NBA,mobleer01,"1,178,000 ",1997-98,1998,1997,Vancouver Grizzlies
NBA,mohamna01,"535,000 ",1998-99,1999,1998,Philadelphia 76ers
NBA,mohamna01,"690,960 ",1999-00,2000,1999,Philadelphia 76ers
NBA,mohamna01,"739,080 ",2000-01,2001,2000,Philadelphia 76ers
NBA,mohamna01,"4,500,000 ",2001-02,2002,2001,Atlanta Hawks
NBA,mohamna01,"4,750,000 ",2002-03,2003,2002,Atlanta Hawks
NBA,mohamna01,"5,000,000 ",2003-04,2004,2003,Atlanta Hawks
NBA,mohamna01,"5,250,000 ",2004-05,2005,2004,New York Knicks
NBA,mohamna01,"5,500,000 ",2005-06,2006,2005,San Antonio Spurs
NBA,mohamna01,"5,215,000 ",2006-07,2007,2006,Detroit Pistons
NBA,mohamna01,"5,632,200 ",2007-08,2008,2007,Charlotte Bobcats
NBA,mohamna01,"6,049,400 ",2008-09,2009,2008,Charlotte Bobcats
NBA,mohamna01,"6,466,600 ",2009-10,2010,2009,Charlotte Bobcats
NBA,mohamna01,"6,883,800 ",2010-11,2011,2010,Oklahoma City Thunder
NBA,mohamna01,"3,750,000 ",2011-12,2012,2011,Oklahoma City Thunder
NBA,mohamna01,"1,352,181 ",2012-13,2013,2012,Chicago Bulls
NBA,mohamna01,"1,399,507 ",2013-14,2014,2013,Chicago Bulls
NBA,mohamna01,"1,448,490 ",2014-15,2015,2014,Chicago Bulls
NBA,mohamna01,"352,750 ",2015-16,2016,2015,Oklahoma City Thunder
NBA,moisoje01,"1,461,960 ",2000-01,2001,2000,Boston Celtics
NBA,moisoje01,"1,571,640 ",2001-02,2002,2001,Charlotte Hornets
NBA,moisoje01,"1,681,200 ",2002-03,2003,2002,New Orleans Hornets
NBA,moisoje01,"1,600,000 ",2003-04,2004,2003,Toronto Raptors
NBA,moisoje01,"1,760,000 ",2004-05,2005,2004,Toronto Raptors
NBA,mokespa01,"345,000 ",1984-85,1985,1984,Milwaukee Bucks
NBA,mokespa01,"370,000 ",1985-86,1986,1985,Milwaukee Bucks
NBA,mokespa01,"350,000 ",1987-88,1988,1987,Milwaukee Bucks
NBA,mokespa01,"375,000 ",1988-89,1989,1988,Milwaukee Bucks
NBA,mokespa01,"100,000 ",1990-91,1991,1990,Golden State Warriors
NBA,moncrsi01,"884,000 ",1984-85,1985,1984,Milwaukee Bucks
NBA,moncrsi01,"884,000 ",1985-86,1986,1985,Milwaukee Bucks
NBA,moncrsi01,"784,000 ",1987-88,1988,1987,Milwaukee Bucks
NBA,moncrsi01,"1,100,000 ",1988-89,1989,1988,Milwaukee Bucks
NBA,moncrsi01,"510,000 ",1990-91,1991,1990,Atlanta Hawks
NBA,moniase01,"1,016,400 ",2005-06,2006,2005,Portland Trail Blazers
NBA,moniase01,"100,000 ",2006-07,2007,2006,Sacramento Kings
NBA,monkma01,"2,904,480 ",2017-18,2018,2017,Charlotte Hornets
NBA,monrogr01,"2,798,040 ",2010-11,2011,2010,Detroit Pistons
NBA,monrogr01,"3,007,920 ",2011-12,2012,2011,Detroit Pistons
NBA,monrogr01,"3,217,680 ",2012-13,2013,2012,Detroit Pistons
NBA,monrogr01,"4,086,454 ",2013-14,2014,2013,Detroit Pistons
NBA,monrogr01,"5,479,934 ",2014-15,2015,2014,Detroit Pistons
NBA,monrogr01,"16,400,000 ",2015-16,2016,2015,Milwaukee Bucks
NBA,monrogr01,"17,100,000 ",2016-17,2017,2016,Milwaukee Bucks
NBA,monrogr01,"16,384,175 ",2017-18,2018,2017,Phoenix Suns
NBA,monrogr01,"5,000,000 ",2017-18,2018,2017,Boston Celtics
NBA,monroro01,"217,000 ",1991-92,1992,1991,Atlanta Hawks
NBA,montrer01,"800,000 ",1994-95,1995,1994,Boston Celtics
NBA,montrer01,"1,040,000 ",1995-96,1996,1995,Boston Celtics
NBA,montrer01,"1,280,000 ",1996-97,1997,1996,Dallas Mavericks
NBA,montrer01,"1,520,000 ",1997-98,1998,1997,Philadelphia 76ers
NBA,montrer01,"1,760,000 ",1998-99,1999,1998,Detroit Pistons
NBA,montrer01,"2,000,000 ",1999-00,2000,1999,Detroit Pistons
NBA,montrer01,"2,240,000 ",2000-01,2001,2000,Detroit Pistons
NBA,montrer01,"2,480,000 ",2001-02,2002,2001,Toronto Raptors
NBA,montrer01,"2,720,000 ",2002-03,2003,2002,Toronto Raptors
NBA,montrer01,"2,960,000 ",2003-04,2004,2003,Toronto Raptors
NBA,moonja01,"427,163 ",2007-08,2008,2007,Toronto Raptors
NBA,moonja01,"711,517 ",2008-09,2009,2008,Miami Heat
NBA,moonja01,"2,750,000 ",2009-10,2010,2009,Cleveland Cavaliers
NBA,moonja01,"3,000,000 ",2010-11,2011,2010,Los Angeles Clippers
NBA,mooreet01,"473,604 ",2011-12,2012,2011,Boston Celtics
NBA,mooreet01,"762,195 ",2012-13,2013,2012,Orlando Magic
NBA,mooreet01,"884,293 ",2013-14,2014,2013,Orlando Magic
NBA,mooreet01,"948,163 ",2014-15,2015,2014,Chicago Bulls
NBA,mooreet01,"1,015,421 ",2015-16,2016,2015,Chicago Bulls
NBA,mooreet01,"8,081,363 ",2016-17,2017,2016,New Orleans Pelicans
NBA,mooreet01,"8,445,024 ",2017-18,2018,2017,New Orleans Pelicans
NBA,moorejo01,"200,000 ",1984-85,1985,1984,San Antonio Spurs
NBA,moorejo01,"350,000 ",1985-86,1986,1985,San Antonio Spurs
NBA,mooremi01,"460,000 ",1999-00,2000,1999,Detroit Pistons
NBA,mooremi01,"2,850,000 ",2000-01,2001,2000,Detroit Pistons
NBA,mooremi01,"2,531,250 ",2001-02,2002,2001,Detroit Pistons
NBA,mooremi01,"2,412,500 ",2002-03,2003,2002,Detroit Pistons
NBA,mooremi01,"46,642 ",2002-03,2003,2002,Boston Celtics
NBA,mooremi01,"513,000 ",2003-04,2004,2003,New Jersey Nets
NBA,mooremi01,"870,046 ",2004-05,2005,2004,Los Angeles Clippers
NBA,mooremi01,"1,020,000 ",2005-06,2006,2005,Seattle SuperSonics
NBA,mooremi01,"1,071,225 ",2006-07,2007,2006,New Jersey Nets
NBA,mooremi01,"5,356,000 ",2007-08,2008,2007,Sacramento Kings
NBA,mooremi01,"5,632,200 ",2008-09,2009,2008,Sacramento Kings
NBA,mooremi01,"2,000,000 ",2009-10,2010,2009,Sacramento Kings
NBA,mooremi01,"537,952 ",2009-10,2010,2009,Golden State Warriors
NBA,moorero01,"75,000 ",1987-88,1988,1987,Phoenix Suns
NBA,mooretr01,"250,000 ",1992-93,1993,1992,Dallas Mavericks
NBA,mooretr01,"40,000 ",1993-94,1994,1993,Detroit Pistons
NBA,mooretr01,"247,500 ",1996-97,1997,1996,Houston Rockets
NBA,moreler01,"507,336 ",2014-15,2015,2014,Sacramento Kings
NBA,moreler01,"845,059 ",2015-16,2016,2015,Sacramento Kings
NBA,moreler01,"1,739,333 ",2017-18,2018,2017,Detroit Pistons
NBA,mornida01,"43,000 ",1993-94,1994,1993,Dallas Mavericks
NBA,morrich01,"625,000 ",1988-89,1989,1988,New Jersey Nets
NBA,morrich01,"750,000 ",1990-91,1991,1990,New Jersey Nets
NBA,morrich01,"650,000 ",1991-92,1992,1991,New Jersey Nets
NBA,morrich01,"1,510,000 ",1992-93,1993,1992,New Jersey Nets
NBA,morrich01,"1,785,000 ",1993-94,1994,1993,New Jersey Nets
NBA,morrich01,"2,060,000 ",1994-95,1995,1994,New Jersey Nets
NBA,morrich01,"2,500,000 ",1995-96,1996,1995,Utah Jazz
NBA,morrich01,"2,500,000 ",1996-97,1997,1996,Utah Jazz
NBA,morrich01,"3,000,000 ",1997-98,1998,1997,Utah Jazz
NBA,morrich01,"1,000,000 ",1998-99,1999,1998,Phoenix Suns
NBA,morrida01,"473,604 ",2011-12,2012,2011,Los Angeles Lakers
NBA,morrida01,"962,195 ",2012-13,2013,2012,Los Angeles Lakers
NBA,morrida01,"1,046,269 ",2013-14,2014,2013,Philadelphia 76ers
NBA,morrida01,"702,756 ",2014-15,2015,2014,Brooklyn Nets
NBA,morriis01,"140,000 ",1992-93,1993,1992,Detroit Pistons
NBA,morrija01,"193,536 ",2017-18,2018,2017,Atlanta Hawks
NBA,morrima03,"1,823,280 ",2011-12,2012,2011,Houston Rockets
NBA,morrima03,"1,959,960 ",2012-13,2013,2012,Phoenix Suns
NBA,morrima03,"1,987,320 ",2013-14,2014,2013,Phoenix Suns
NBA,morrima03,"2,943,221 ",2014-15,2015,2014,Phoenix Suns
NBA,morrima03,"5,000,000 ",2015-16,2016,2015,Detroit Pistons
NBA,morrima03,"4,625,000 ",2016-17,2017,2016,Detroit Pistons
NBA,morrima03,"5,000,000 ",2017-18,2018,2017,Boston Celtics
NBA,morrima02,"1,919,160 ",2011-12,2012,2011,Phoenix Suns
NBA,morrima02,"2,063,040 ",2012-13,2013,2012,Phoenix Suns
NBA,morrima02,"2,091,840 ",2013-14,2014,2013,Phoenix Suns
NBA,morrima02,"2,989,239 ",2014-15,2015,2014,Phoenix Suns
NBA,morrima02,"8,000,000 ",2015-16,2016,2015,Washington Wizards
NBA,morrima02,"7,400,000 ",2016-17,2017,2016,Washington Wizards
NBA,morrima02,"8,000,000 ",2017-18,2018,2017,Washington Wizards
NBA,morrira01,"810,000 ",2007-08,2008,2007,New York Knicks
NBA,morrira01,"797,581 ",2008-09,2009,2008,Atlanta Hawks
NBA,morrira01,"855,189 ",2009-10,2010,2009,Atlanta Hawks
NBA,morrite01,"420,000 ",2001-02,2002,2001,Houston Rockets
NBA,morrite01,"512,435 ",2002-03,2003,2002,Houston Rockets
NBA,morrite01,"835,810 ",2005-06,2006,2005,Orlando Magic
NBA,morriad01,"3,616,680 ",2006-07,2007,2006,Charlotte Bobcats
NBA,morriad01,"3,887,880 ",2007-08,2008,2007,Charlotte Bobcats
NBA,morriad01,"4,159,200 ",2008-09,2009,2008,Los Angeles Lakers
NBA,morriad01,"5,257,229 ",2009-10,2010,2009,Los Angeles Lakers
NBA,morroan01,"442,114 ",2008-09,2009,2008,Golden State Warriors
NBA,morroan01,"736,420 ",2009-10,2010,2009,Golden State Warriors
NBA,morroan01,"4,000,000 ",2010-11,2011,2010,New Jersey Nets
NBA,morroan01,"4,000,000 ",2011-12,2012,2011,New Jersey Nets
NBA,morroan01,"4,000,000 ",2012-13,2013,2012,Dallas Mavericks
NBA,morroan01,"1,027,424 ",2013-14,2014,2013,New Orleans Pelicans
NBA,morroan01,"3,200,000 ",2014-15,2015,2014,Oklahoma City Thunder
NBA,morroan01,"3,344,000 ",2015-16,2016,2015,Oklahoma City Thunder
NBA,morroan01,"3,488,000 ",2016-17,2017,2016,Chicago Bulls
NBA,mortodw01,"150,000 ",1994-95,1995,1994,Golden State Warriors
NBA,mortojo01,"350,000 ",1990-91,1991,1990,Cleveland Cavaliers
NBA,mortojo01,"450,000 ",1991-92,1992,1991,Cleveland Cavaliers
NBA,mortojo01,"6,735 ",1999-00,2000,1999,Golden State Warriors
NBA,motenla01,"280,000 ",1995-96,1996,1995,Vancouver Grizzlies
NBA,motenla01,"321,000 ",1996-97,1997,1996,Vancouver Grizzlies
NBA,motiedo01,"1,453,520 ",2012-13,2013,2012,Houston Rockets
NBA,motiedo01,"1,422,720 ",2013-14,2014,2013,Houston Rockets
NBA,motiedo01,"1,483,920 ",2014-15,2015,2014,Houston Rockets
NBA,motiedo01,"2,288,205 ",2015-16,2016,2015,Houston Rockets
NBA,motiedo01,"576,724 ",2016-17,2017,2016,New Orleans Pelicans
NBA,mottoha01,"316,969 ",2000-01,2001,2000,Atlanta Hawks
NBA,mottoha01,"465,850 ",2001-02,2002,2001,Atlanta Hawks
NBA,moultar01,"1,042,320 ",2012-13,2013,2012,Philadelphia 76ers
NBA,moultar01,"1,089,240 ",2013-14,2014,2013,Philadelphia 76ers
NBA,moultar01,"1,136,160 ",2014-15,2015,2014,New York Knicks
NBA,mournal01,"2,400,000 ",1992-93,1993,1992,Charlotte Hornets
NBA,mournal01,"3,120,000 ",1993-94,1994,1993,Charlotte Hornets
NBA,mournal01,"3,840,000 ",1994-95,1995,1994,Charlotte Hornets
NBA,mournal01,"4,560,000 ",1995-96,1996,1995,Miami Heat
NBA,mournal01,"9,380,000 ",1996-97,1997,1996,Miami Heat
NBA,mournal01,"11,254,800 ",1997-98,1998,1997,Miami Heat
NBA,mournal01,"13,130,000 ",1998-99,1999,1998,Miami Heat
NBA,mournal01,"15,004,800 ",1999-00,2000,1999,Miami Heat
NBA,mournal01,"16,880,000 ",2000-01,2001,2000,Miami Heat
NBA,mournal01,"18,754,800 ",2001-02,2002,2001,Miami Heat
NBA,mournal01,"20,629,800 ",2002-03,2003,2002,Miami Heat
NBA,mournal01,"4,917,000 ",2003-04,2004,2003,New Jersey Nets
NBA,mournal01,"5,408,700 ",2004-05,2005,2004,Toronto Raptors
NBA,mournal01,"4,000,000 ",2005-06,2006,2005,Toronto Raptors
NBA,mournal01,"1,138,500 ",2005-06,2006,2005,Miami Heat
NBA,mournal01,"4,225,433 ",2006-07,2007,2006,Toronto Raptors
NBA,mournal01,"2,500,000 ",2006-07,2007,2006,Miami Heat
NBA,mournal01,"2,762,500 ",2007-08,2008,2007,Miami Heat
NBA,mozgoti01,"3,567,096 ",2010-11,2011,2010,Denver Nuggets
NBA,mozgoti01,"3,343,896 ",2011-12,2012,2011,Denver Nuggets
