player_id,salary_mm,year,team_name,team_id
crawfja01,5.68,2015,Los Angeles Clippers,LAC
crawfja01,13.25,2016,Los Angeles Clippers,LAC
crawfja01,10.94,2017,Atlanta Hawks,ATL
crawfja01,4.33,2017,Minnesota Timberwolves,MIN
crawfjo02,1.04,2010,Washington Wizards,WAS
crawfjo02,1.12,2011,Washington Wizards,WAS
crawfjo02,1.2,2012,Boston Celtics,BOS
crawfjo02,2.16,2013,Boston Celtics,BOS
crawfjo02,0.23,2016,New Orleans Pelicans,NOP
crawfjo02,0.31,2017,New Orleans Pelicans,NOP
crittja01,1.48,2009,Washington Wizards,WAS
crowdja01,0.6,2012,Dallas Mavericks,DAL
crowdja01,0.79,2013,Dallas Mavericks,DAL
crowdja01,0.92,2014,Boston Celtics,BOS
crowdja01,6,2015,Boston Celtics,BOS
crowdja01,6.29,2016,Boston Celtics,BOS
crowdja01,6.8,2017,Utah Jazz,UTA
cunnida01,0.46,2009,Portland Trail Blazers,POR
cunnida01,0.76,2010,Charlotte Hornets,CHA
cunnida01,2,2011,Memphis Grizzlies,MEM
cunnida01,2.09,2012,Minnesota Timberwolves,MIN
cunnida01,2.18,2013,Minnesota Timberwolves,MIN
cunnida01,0.83,2014,New Orleans Pelicans,NOP
cunnida01,3,2015,New Orleans Pelicans,NOP
cunnida01,2.98,2016,New Orleans Pelicans,NOP
cunnida01,2.3,2017,Brooklyn Nets,BKN
cunnija01,1.16,2012,Dallas Mavericks,DAL
cunnija01,1.21,2013,Atlanta Hawks,ATL
cunnija01,0.98,2015,Orlando Magic,ORL
cunnija01,0.06,2015,Milwaukee Bucks,MIL
curryed01,10.5,2009,New York Knicks,NYK
curryed01,11.53,2010,Minnesota Timberwolves,MIN
curryed01,1.23,2011,Miami Heat,MIA
curryed01,0.02,2012,Dallas Mavericks,DAL
curryja01,0.03,2009,Los Angeles Clippers,LAC
curryse01,0.1,2014,Orlando Magic,ORL
curryse01,0.05,2014,Phoenix Suns,PHX
curryse01,0.95,2015,Sacramento Kings,SAC
curryse01,2.9,2016,Dallas Mavericks,DAL
curryse01,3.03,2017,Dallas Mavericks,DAL
curryst01,2.71,2009,Golden State Warriors,GSW
curryst01,2.91,2010,Golden State Warriors,GSW
curryst01,3.12,2011,Golden State Warriors,GSW
curryst01,3.96,2012,Golden State Warriors,GSW
curryst01,9.89,2013,Golden State Warriors,GSW
curryst01,10.63,2014,Golden State Warriors,GSW
curryst01,11.37,2015,Golden State Warriors,GSW
curryst01,12.11,2016,Golden State Warriors,GSW
curryst01,34.68,2017,Golden State Warriors,GSW
dalemsa01,12.03,2009,Philadelphia 76ers,PHI
dalemsa01,13.43,2010,Sacramento Kings,SAC
dalemsa01,7,2011,Houston Rockets,HOU
dalemsa01,6.7,2012,Milwaukee Bucks,MIL
dalemsa01,3.7,2013,Dallas Mavericks,DAL
dalemsa01,3.87,2014,New York Knicks,NYK
dalemsa01,1.5,2015,Dallas Mavericks,DAL
dampier01,12.12,2009,Dallas Mavericks,DAL
dampier01,1.13,2010,Miami Heat,MIA
dampier01,0.85,2011,Atlanta Hawks,ATL
daniean01,5.86,2009,Minnesota Timberwolves,MIN
daniema01,1.99,2009,Boston Celtics,BOS
daniema01,2.47,2010,Sacramento Kings,SAC
daniema01,1.22,2011,Boston Celtics,BOS
daniema01,1.23,2012,Milwaukee Bucks,MIL
danietr01,0.82,2014,Charlotte Hornets,CHA
danietr01,0.95,2015,Charlotte Hornets,CHA
danietr01,3.33,2016,Memphis Grizzlies,MEM
danietr01,3.41,2017,Phoenix Suns,PHX
datomlu01,1.75,2014,Boston Celtics,BOS
davisan02,5.14,2012,New Orleans Hornets,NOP
davisan02,5.38,2013,New Orleans Pelicans,NOP
davisan02,5.61,2014,New Orleans Pelicans,NOP
davisan02,7.07,2015,New Orleans Pelicans,NOP
davisan02,22.12,2016,New Orleans Pelicans,NOP
davisan02,23.78,2017,New Orleans Pelicans,NOP
davisba01,12.15,2009,Los Angeles Clippers,LAC
davisba01,13,2010,Cleveland Cavaliers,CLE
davisba01,13.9,2011,Cleveland Cavaliers,CLE
davisba01,1.35,2011,New York Knicks,NYK
davisba01,14.85,2012,Cleveland Cavaliers,CLE
davisde01,1.37,2016,Memphis Grizzlies,MEM
davisde01,1.31,2017,Memphis Grizzlies,MEM
davised01,1.92,2010,Toronto Raptors,TOR
davised01,2.06,2011,Toronto Raptors,TOR
davised01,2.21,2012,Memphis Grizzlies,MEM
davised01,3.15,2013,Memphis Grizzlies,MEM
davised01,0.98,2014,Los Angeles Lakers,LAL
davised01,7,2015,Portland Trail Blazers,POR
davised01,6.67,2016,Portland Trail Blazers,POR
davised01,6.35,2017,Portland Trail Blazers,POR
davisgl01,3,2009,Boston Celtics,BOS
davisgl01,3.3,2010,Boston Celtics,BOS
davisgl01,6.3,2011,Orlando Magic,ORL
davisgl01,6.4,2012,Orlando Magic,ORL
davisgl01,6.4,2013,Orlando Magic,ORL
davisgl01,6.6,2014,Orlando Magic,ORL
davisgl01,1.23,2014,Los Angeles Clippers,LAC
davisjo02,0.31,2011,Memphis Grizzlies,MEM
davispa01,0.08,2009,Washington Wizards,WAS
davisri01,2.48,2009,Los Angeles Clippers,LAC
dawkian01,0.06,2014,Boston Celtics,BOS
dawsobr01,0.53,2015,Los Angeles Clippers,LAC
dawsoer01,0.04,2011,San Antonio Spurs,SAN
dayeau01,1.68,2009,Detroit Pistons,DET
dayeau01,1.8,2010,Detroit Pistons,DET
dayeau01,1.93,2011,Detroit Pistons,DET
dayeau01,2.96,2012,Memphis Grizzlies,MEM
dayeau01,0.95,2013,Toronto Raptors,TOR
dayeau01,1.06,2014,San Antonio Spurs,SAN
dayeau01,0.13,2014,Atlanta Hawks,ATL
decolna01,1.4,2012,San Antonio Spurs,SAN
decolna01,1.46,2013,San Antonio Spurs,SAN
dedmode01,0.82,2014,Orlando Magic,ORL
dedmode01,0.95,2015,Orlando Magic,ORL
dedmode01,2.9,2016,San Antonio Spurs,SAN
dedmode01,6,2017,Atlanta Hawks,ATL
dejeabr01,0.28,2015,New Orleans Pelicans,NOP
dekkesa01,1.65,2015,Houston Rockets,HOU
dekkesa01,1.72,2016,Houston Rockets,HOU
dekkesa01,1.79,2017,Los Angeles Clippers,LAC
delanma01,2.5,2016,Atlanta Hawks,ATL
delanma01,2.5,2017,Atlanta Hawks,ATL
delfica01,3.5,2009,Milwaukee Bucks,MIL
delfica01,3.5,2010,Milwaukee Bucks,MIL
delfica01,3.5,2011,Milwaukee Bucks,MIL
delfica01,3,2012,Houston Rockets,HOU
delfica01,3.25,2013,Milwaukee Bucks,MIL
delfica01,0.65,2014,Los Angeles Clippers,LAC
delfica01,0.65,2015,Los Angeles Clippers,LAC
delfica01,0.65,2016,Los Angeles Clippers,LAC
delfica01,0.65,2017,Los Angeles Clippers,LAC
dellama01,0.82,2014,Cleveland Cavaliers,CLE
dellama01,1.15,2015,Cleveland Cavaliers,CLE
dellama01,9.61,2016,Milwaukee Bucks,MIL
dellama01,9.61,2017,Milwaukee Bucks,MIL
denglu01,10.37,2009,Chicago Bulls,CHI
denglu01,11.35,2010,Chicago Bulls,CHI
denglu01,12.33,2011,Chicago Bulls,CHI
denglu01,13.31,2012,Chicago Bulls,CHI
denglu01,14.28,2013,Chicago Bulls,CHI
denglu01,9.71,2014,Miami Heat,MIA
denglu01,10.15,2015,Miami Heat,MIA
denglu01,18,2016,Los Angeles Lakers,LAL
denglu01,17.19,2017,Los Angeles Lakers,LAL
derozde01,2.28,2009,Toronto Raptors,TOR
derozde01,2.45,2010,Toronto Raptors,TOR
derozde01,2.63,2011,Toronto Raptors,TOR
derozde01,3.34,2012,Toronto Raptors,TOR
derozde01,9.5,2013,Toronto Raptors,TOR
derozde01,9.5,2014,Toronto Raptors,TOR
derozde01,9.5,2015,Toronto Raptors,TOR
derozde01,26.54,2016,Toronto Raptors,TOR
derozde01,27.74,2017,Toronto Raptors,TOR
diallch01,0.54,2016,New Orleans Pelicans,NOP
diallch01,1.31,2017,New Orleans Pelicans,NOP
diawbo01,9,2009,Charlotte Hornets,CHA
diawbo01,9,2010,Charlotte Hornets,CHA
diawbo01,9,2011,Charlotte Hornets,CHA
diawbo01,4.5,2012,San Antonio Spurs,SAN
diawbo01,4.7,2013,San Antonio Spurs,SAN
diawbo01,7.5,2014,San Antonio Spurs,SAN
diawbo01,7,2015,San Antonio Spurs,SAN
diawbo01,7,2016,Utah Jazz,UTA
diawaya01,0.95,2009,Miami Heat,MIA
dienetr01,1.74,2009,Indiana Pacers,IND
dienggo01,1.35,2013,Minnesota Timberwolves,MIN
dienggo01,1.41,2014,Minnesota Timberwolves,MIN
dienggo01,1.47,2015,Minnesota Timberwolves,MIN
dienggo01,2.35,2016,Minnesota Timberwolves,MIN
dienggo01,14.11,2017,Minnesota Timberwolves,MIN
dinwisp01,0.7,2014,Detroit Pistons,DET
dinwisp01,0.85,2015,Detroit Pistons,DET
dinwisp01,0.73,2016,Brooklyn Nets,BKN
dinwisp01,1.52,2017,Brooklyn Nets,BKN
dioguik01,0.88,2009,New Orleans Hornets,NOP
dioguik01,0.61,2010,Los Angeles Clippers,LAC
dioguik01,0.06,2011,San Antonio Spurs,SAN
diopde01,6.03,2009,Charlotte Hornets,CHA
diopde01,6.48,2010,Charlotte Hornets,CHA
diopde01,6.93,2011,Charlotte Hornets,CHA
diopde01,7.37,2012,Charlotte Hornets,CHA
doolike01,3.56,2009,Brooklyn Nets,BKN
doolike01,2,2010,Milwaukee Bucks,MIL
doolike01,2.25,2011,Boston Celtics,BOS
doolike01,1.35,2012,Boston Celtics,BOS
dorsejo01,0.88,2009,Sacramento Kings,SAC
dorsejo01,0.85,2010,Toronto Raptors,TOR
dorsejo01,0.95,2014,Houston Rockets,HOU
dorsejo01,1.02,2015,Denver Nuggets,DEN
dorsety01,0.82,2017,Atlanta Hawks,ATL
